study_id,kikm_uri,variable,variable_label,type
Fels,http://debategraph.org/Details.aspx?nid=420721,CTRYCD,Country of investigative site (code),subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,COUNTRY,Country of investigative site,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,REGCTRY,Region within country,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,REGCTYP,Type of subdivision,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,CITYTOWN,"City, town or village",subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,LATITUDE,Latitude  (degrees),subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,LONGITUD,Longitude (degrees),subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,MAGE,Maternal age at birth of child (yrs),subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,METHNIC,Maternal ethnicity,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,MHTCM,Maternal height (cm),subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,MSMKSTAT,Maternal smoking status,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,MSMKYRS,Maternal years smoking,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,FETHNIC,Fathers ethnicity,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,FAGE,Fathers age at birth of child (yrs),subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,FHTCM,Fathers height (cm),subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,FSMKSTAT,Fathers smoking status,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,FSMKYRS,Fathers years smoking,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,SMOKAMT,Smoking amount,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,ETOHAMT,Amount of alcohol,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,GDM,Gestational diabetes?,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,GHTN,Gestational hypertension?,subject-level
Fels,http://debategraph.org/Details.aspx?nid=420721,AGEDAYS,Age since birth at examination (days),time indicator
Fels,http://debategraph.org/Details.aspx?nid=420721,WTKG,Weight (kg),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HTCM,Standing height (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LENCM,Recumbent length (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BMI,BMI (kg/m**2),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HCIRCM,Head circumference (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MUACCM,Mid upper-arm circumference (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TSFTMM,Triceps skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,SSFTMM,Subscapular skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,WAZ,Weight for age z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HAZ,Length/height for age z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,WHZ,Weight for length/height z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BAZ,BMI for age z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HCAZ,Head circum for age z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MUAZ,MUAC for age z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TSFTAZ,Tricep SFT for age z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,SSFTAZ,Subscapular SFT for age z-score,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BDYVOL,Body volume (mL),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,SITHTCM,Sitting height (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ABCUMCM,Abdominal circumference umbilicus (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ABCILCM,Abdominal circumference iliac (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,CHCIRCM,Chest circumference (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HPCIRCM,Hip circumference (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,CFCIRCM,Calf circumference (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,THCIRCM,Thigh circumference (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,WRCIRCM,Wrist circumference (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BICRBCM,Bicristal breadth (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ELBRCM,Elbow breadth (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,KNBRCM,Knee breadth (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BSFTMM,Biceps skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,SIFTMM,Suprailiac skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LCFTMM,Lateral calf skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ACFTMM,Anterior chest skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MXHFTMM,Midaxilary Horz. skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MTSFTMM,Mid-thigh skinfold thickness (mm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TRDPCM,Trunk depth (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,CTORDCM,Crown to rump distance (cm),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,SCFATVOL,Subcutaneous fat vol (mL),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,VSFATVOL,Visceral fat vol (mL),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ARDIM,Aortic root dimension,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LVMASS,Left ventricular mass (g),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ADPNCTN,Inflammatory Markers-Adiponectin pg/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ALB,Hepatic Function-Albumin Serum g/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ALIPO,Lipids and Lipoproteins-Alpha Lipoprotein mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ALP,Hepatic Function-Alkaline Phosphatase IU/L,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ALT,Hepatic Function-Alanine Aminotransferase IU/L,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,APOA1,Lipids and Lipoproteins-Apolipoprotein A1 mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,APOA2,Lipids and Lipoproteins-Apolipoprotein AII mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,APOB,Lipids and Lipoproteins-Apolipoprotein B mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,APOB100C,Lipids and Lipoproteins-Apolipoprotein B100 calc mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,AST,Hepatic Function-Aspartate Aminotransferase IU/L,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BASO,Blood Counts-Basophils Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BASOLE,Blood Counts-Basophils/WBC Blood %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BILDIR,Hepatic Function-Direct Bilirubin mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BILI,Hepatic Function-Bilirubin mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,BLIPO,Lipids and Lipoproteins-Beta Lipoprotein mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,CHOL,Lipids and Lipoproteins-Cholesterol mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,CORTISOL,Stress Biomarker-Cortisol µg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,CORTISOL_2,Stress Biomarker-Cortisol µg/dL ECLIA,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,CRP,Inflammatory Markers-C Reactive Protein mg/L,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,DHEAS,Sex Steroid Hormones-Dehydroepiandrosterone Sulfate µg/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,DHEAS_2,Sex Steroid Hormones-Dehydroepiandrosterone Sulfate µg/mL ECLIA,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,EOS,Blood Counts-Eosinophils Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,EOSLE,Blood Counts-Eosinophils/WBC Blood %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ESELECT,Inflammatory Markers-E-Selectin ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ESTRDIOL,Sex Steroid Hormones-Estradiol pg/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,FSH,Sex Steroid Hormones-Follicle Stimulating Hormone mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,FSH_2,Sex Steroid Hormones-Follicle Stimulating Hormone mg/dL ECLIA,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,GRANIM,Blood Counts-Immature Granulocytes Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,GRANIMLE,Blood Counts-Immature Granulocytes/WBC Blood %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HBA1C,Glucose and Insulin-Hemoglobin A1C %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HBA1C_2,Glucose and Insulin-Hemoglobin A1C Serum %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HDL2,Lipids and Lipoproteins-HDL-Cholesterol Subclass 2 mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HDL3,Lipids and Lipoproteins-HDL-Cholesterol Subclass 3 mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,ICAM,Inflammatory Markers-Icam ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,IDL,Lipids and Lipoproteins-IDL Cholesterol,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,IL10,Inflammatory Markers-IL-10 pg/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,IL6,Inflammatory Markers-IL-6 pg/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,INSU,Glucose and Insulin-Insulin Serum µIU/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,INSU_2,Glucose and Insulin-Insulin Serum µIU/mL ECLIA,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LDL,Lipids and Lipoproteins-LDL Cholesterol - Real mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LDL1PA,Lipids and Lipoproteins-LDL1 Pattern A mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LDL2PA,Lipids and Lipoproteins-LDL2 Pattern A mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LDL3PB,Lipids and Lipoproteins-LDL3 Pattern B mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LDL4PB,Lipids and Lipoproteins-LDL4 Pattern B mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LEPT,Inflammatory Markers-Leptin ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LPA,Lipids and Lipoproteins-Lipoprotein-a mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LYM,Blood Counts-Lymphocytes Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,LYMLE,Blood Counts-Lymphocytes/WBC Blood %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MCH,Blood Counts-RBC Mean Corpuscular Hemoglobin Blood pg,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MCHC,Blood Counts-RBC Mean Corpuscular HGB Concentration Blood g/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MCV,Blood Counts-RBC Mean Corpuscular Volume Blood fL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MONO,Blood Counts-Monocytes Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,MONOLE,Blood Counts-Monocytes/WBC Blood %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NEUT,Blood Counts-Neutrophils Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NEUTLE,Blood Counts-Neutrophils/WBC Blood %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,OSTEOC,Bone Metabolism-Osteocalcin ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,PLAT,Blood Counts-Platelets Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,PROT,Hepatic Function-Protein Serum g/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,PSELECT,Inflammatory Markers-P-Selectin ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,RBC,Blood Counts-RBC Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,RDW,Blood Counts-RBC Distribution Width Blood,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,REMLP,Lipids and Lipoproteins-Remnant Lipoprotein (IDL+VLDL3) mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,RESISTIN,Inflammatory Markers-Resistin ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,SPSELECT,Inflammatory Markers-Sp-Selectin ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TESTOS,Sex Steroid Hormones-Testosterone ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TESTOSFR,"Sex Steroid Hormones-Testosterone, Free pg/mL",time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TGFB1,Inflammatory Markers-Transforming Growth Factor Beta 1 ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TNFA,Inflammatory Markers-TNF-alpha pg/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,TRIG,Lipids and Lipoproteins-Triglycerides mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,VCAM1,Inflammatory Markers-Vascular Cell Adhesion Molecule 1 ng/mL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,VLDL,Lipids and Lipoproteins-VLDL Cholesterol,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,VLDL12,Lipids and Lipoproteins-VLDL Cholesterol (VLDL1+VLDL2),time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,VLDL3,Lipids and Lipoproteins-VLDL Cholesterol-3,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,WBC,Blood Counts-WBC Blood µL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,GLUC,Glucose and Insulin-Glucose Serum mg/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HCT,Blood Counts-Hematocrit Blood %,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HGB,Blood Counts-Hemoglobin Blood g/dL,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,HGB_2,Blood Counts-Hemoglobin Blood g/dL ESTIMATED FROM HCT,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,OG_GLUC_2,Oral Glucose Tolerance Test-Glucose Serum mg/dL 120 MIN,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,OG_GLUC_3,Oral Glucose Tolerance Test-Glucose Serum mg/dL 15 MIN,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,OG_GLUC_4,Oral Glucose Tolerance Test-Glucose Serum mg/dL 30 MIN,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,OG_GLUC_5,Oral Glucose Tolerance Test-Glucose Serum mg/dL 60 MIN,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_ACRLAMD,Nutrition Acrylamide µg,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_ALANINE,Nutrition Alanine g,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_ALCOHOL,Nutrition Alcohol g,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_AOACFIB,Nutrition AOAC Fiber g,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_APIGENIN,Nutrition Apigenin mg-flavone USDA 2007,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_ARGNINE,Nutrition Arginine g,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_ASPARTME,Nutrition Aspartame-2006,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_ASPRTACD,Nutrition Aspartic Acid g-from Aspartame,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_ASPRTATE,Nutrition Aspartate g,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_BETAINE,Nutrition Betaine mg-choline derivative,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_BETAINE_2,"Nutrition Betaine mg-without supplements, choline derivative",time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_BETCHOL,Nutrition Sum of Betaine and Choline mg,time-varying
Fels,http://debategraph.org/Details.aspx?nid=420721,NT_BETCHOL_2,Nutrition Sum of Betaine and Choline mg-without supplement,time-varying
